latitude,longitude,rainfall_mm_24h,rainfall_mm_72h,antecedent_rain_7d,slope_deg,aspect_deg,elevation_m,soil_type,vegetation_cover_pct,road_proximity_km,fault_proximity_km,seismic_activity,prev_landslide_1km,district_risk_index,landslide_occurred
27.925072784644023,83.42977766518209,54.29,152.37,173.8,53.67,276.3,2964.9,1,76.9,3.92,26.42,0,0,0.975,1
26.61729504492079,88.03248991022282,67.03,178.48,189.48,73.11,262.0,1421.4,3,31.4,0.4,3.18,1,0,0.89,1
27.0682349337475,85.01513833928477,40.4,134.31,190.04,15.15,288.9,4595.5,3,89.4,1.7,14.26,0,1,0.802,0
26.703621199813497,81.17295557071257,71.5,186.23,275.23,30.73,155.1,2167.8,1,81.4,1.01,9.05,1,0,0.209,0
28.2838489153688,85.31823376726092,44.08,125.26,138.21,8.67,289.0,4137.8,1,25.3,3.5,6.54,0,0,0.439,1
27.679573135457616,81.25762420475546,64.14,159.7,164.65,51.44,159.1,4375.1,1,86.1,0.21,5.91,1,1,0.573,1
29.009944555367152,83.46689669149947,41.09,140.08,184.76,33.11,216.0,1992.6,0,56.3,1.88,0.89,0,0,0.945,1
29.495350740292793,84.18379923589973,63.11,214.22,308.39,24.26,65.7,2588.1,3,81.7,1.99,4.48,1,1,0.327,1
28.702370122380415,84.0642824520153,39.56,129.6,194.54,31.43,69.0,2036.1,2,65.1,2.22,7.7,1,0,0.771,1
27.310852640561986,83.37502269418428,63.95,220.46,227.38,26.46,44.8,2911.3,3,57.3,4.23,53.95,1,0,0.226,0
30.315837283214297,87.72553773789183,53.94,117.31,158.09,40.3,195.2,1242.4,2,46.1,0.81,17.27,0,0,0.548,0
29.69559062792197,87.64133249808991,56.61,165.82,191.9,24.23,267.4,2169.7,3,51.2,3.03,1.72,2,1,0.782,1
28.476499677135035,83.841054414776,41.38,88.14,99.38,36.44,107.6,3947.0,3,70.3,0.02,13.9,0,0,0.429,1
29.73965306871873,82.73180626004948,43.8,90.58,116.67,4.99,161.8,4889.3,2,32.9,1.92,34.72,2,0,0.921,0
26.42531062675024,80.16992999692339,31.52,96.46,139.0,31.66,250.4,3416.0,3,52.8,1.44,2.81,0,0,0.684,1
29.223994489095872,80.72681509013586,63.73,149.48,234.29,45.73,180.6,2356.5,1,59.5,2.34,7.53,0,1,0.274,0
28.141566494521314,82.84432576557701,52.84,161.88,207.13,18.31,38.1,1884.4,1,66.4,0.16,24.01,0,0,0.929,0
27.833608984136337,80.36956569464422,48.42,98.52,161.84,24.77,183.0,3044.7,2,63.5,1.21,6.6,0,0,0.575,0
29.671091923165243,80.67966482411683,61.5,179.09,252.64,19.89,284.5,3320.4,1,38.3,0.22,21.8,1,0,0.472,0
27.006602968887385,80.88280591470219,41.29,98.57,100.81,39.28,149.6,1682.9,2,59.2,0.25,3.17,2,0,0.401,1
29.089352432291793,82.80279676288237,68.84,160.68,248.54,40.52,180.2,833.7,1,34.8,2.76,13.1,1,1,0.996,0
29.53451431145348,80.23011897676984,47.62,114.47,205.65,23.04,324.2,576.6,0,59.1,0.98,13.2,0,0,0.699,0
26.527016962229062,80.21984197601728,54.97,163.05,229.25,16.74,358.2,2995.2,0,71.3,0.04,3.29,0,1,0.211,0
30.3949121712559,86.76874287655058,65.53,197.23,285.86,38.9,141.8,3205.2,0,76.8,0.46,1.59,2,1,0.493,0
29.52464207594661,83.54871052425223,55.06,170.88,220.47,20.04,312.0,4536.7,2,45.5,0.99,8.03,1,0,0.771,1
30.02147845600423,81.41342861328401,53.04,140.33,168.31,12.15,215.1,1585.8,0,64.4,2.75,2.52,1,0,0.629,0
26.567409306925537,85.67527793621323,48.48,103.21,142.8,9.55,130.4,4695.8,2,77.6,5.32,9.44,1,0,0.851,0
27.874183722124126,83.75459764609869,59.92,161.82,176.12,39.9,186.8,2614.9,1,76.7,0.62,3.86,0,0,0.207,0
28.09823404634369,82.74420377958705,38.72,125.11,132.22,44.37,62.8,2646.2,1,47.7,3.18,8.86,0,0,0.833,1
29.208999269464783,85.40138003567154,56.19,162.28,184.55,66.46,132.3,3776.0,2,87.0,0.13,3.01,0,0,0.966,1
29.292632755522924,85.18711901600312,55.67,123.56,162.39,9.54,21.1,3416.3,2,86.4,1.85,21.97,0,0,0.966,0
30.196577139825557,84.24951911815268,36.6,101.64,154.15,27.7,264.7,3212.8,3,71.9,1.26,5.9,0,1,0.545,1
26.493052197427232,88.09393672265215,48.87,137.03,170.1,19.01,196.8,3934.6,0,81.1,3.52,17.59,0,0,0.406,0
27.424952696624764,84.5692807158081,48.43,105.77,126.77,65.94,24.7,4902.0,1,59.3,0.45,22.36,1,0,0.877,1
29.539828138880022,82.04479602567605,44.11,113.36,194.08,69.35,12.1,2730.6,2,48.6,2.37,12.09,1,0,0.733,0
27.77635688732451,81.9868525360898,32.15,94.45,123.71,22.9,151.5,4715.5,1,63.5,1.76,0.45,1,0,0.889,1
26.755521075155546,85.2700658710404,66.94,200.17,244.4,84.06,13.6,1325.1,1,64.0,1.72,19.48,1,0,0.923,0
28.850697297236625,87.14703123410487,48.71,130.73,142.47,30.54,99.6,4342.2,1,26.2,4.84,5.98,1,0,0.964,1
28.789931516946545,83.94092262629424,55.28,144.49,173.73,25.19,199.8,4753.1,0,45.6,3.45,7.18,2,0,0.776,0
29.247978877999337,84.35257114783434,56.85,166.61,234.16,18.03,264.9,1979.2,3,62.5,3.4,6.51,2,1,0.921,0
29.88449700417594,85.61700502205997,48.66,168.72,181.27,14.78,33.0,1009.3,3,37.3,3.97,17.63,1,1,0.505,1
27.391681186306712,82.27020493270687,57.05,130.34,193.22,65.1,267.0,2729.1,2,88.0,2.15,1.71,2,0,0.464,0
27.71252300114193,83.41941764700921,54.27,165.49,202.97,13.69,194.5,2056.5,1,56.7,1.24,2.72,2,1,0.366,0
27.817486565718696,80.81887341062453,51.01,136.4,227.62,71.9,347.0,4528.9,2,92.3,1.01,5.6,3,0,0.582,1
27.96194303442714,82.55195045122414,57.81,120.17,167.4,25.62,218.7,3854.5,0,54.9,2.27,3.99,0,0,0.859,0
29.01392128796328,83.15474327068398,57.58,199.51,226.65,45.87,252.9,2637.4,3,90.9,0.54,15.18,2,0,0.263,0
29.48436048480488,84.83074043252684,55.56,118.19,141.56,110.83,358.2,2110.0,0,90.1,0.4,4.78,0,0,0.629,0
27.438362880358433,87.06606973997441,61.74,207.56,248.15,25.05,252.8,1363.7,2,70.3,5.02,1.12,0,0,0.855,0
26.967507633580478,81.03370468647712,51.97,154.98,216.07,18.65,296.3,603.1,0,66.1,0.4,13.46,1,0,0.895,1
29.03446656929499,85.78866460390287,38.13,79.12,140.34,28.17,1.8,2778.5,0,54.9,2.68,21.0,1,0,0.98,0
30.219325927237275,85.18745612542989,45.57,131.94,210.51,42.69,118.7,1975.3,2,19.4,0.92,22.38,0,0,0.83,1
30.238003108789293,83.70468627706511,40.29,91.48,181.03,43.84,304.2,3508.5,0,64.7,2.03,3.5,1,0,0.845,1
27.719302727183084,84.43450555256658,65.13,196.6,223.91,23.89,241.1,2220.4,3,73.8,1.71,28.76,1,0,0.931,1
28.913844567390832,87.05324129611029,40.44,96.49,183.13,16.02,162.3,3473.6,3,95.3,2.73,38.25,0,0,0.904,1
29.05589021379147,87.73989516248716,55.5,113.94,191.81,25.52,284.2,1477.2,3,46.7,0.55,5.4,0,0,0.391,1
28.55945013119403,87.16752913403744,55.08,119.74,188.87,111.96,166.2,4616.0,1,68.7,0.81,6.45,0,0,0.396,0
29.742439959641217,81.11577976558557,42.44,119.22,147.94,37.19,290.9,1544.2,2,73.9,3.9,2.85,1,0,0.532,1
28.09473999512017,82.61900472041464,61.96,138.13,199.7,22.43,342.3,1925.6,1,7.0,1.13,36.33,1,0,0.329,0
30.002141290490577,80.98519299237111,52.49,113.76,168.5,25.69,241.3,708.3,0,59.2,5.78,8.39,1,0,0.251,1
30.208168263170695,82.8633857662604,62.59,179.14,270.32,10.35,130.7,1859.0,1,75.2,5.34,13.38,0,0,0.959,0
28.718154561117277,87.9015347704444,60.75,206.85,279.49,16.33,116.3,550.9,0,48.8,1.58,2.58,0,0,0.62,1
29.892064633145942,86.45705043922203,56.34,193.88,197.71,19.18,101.6,4190.2,2,42.1,0.37,20.79,0,0,0.227,0
27.32761231514029,81.52082251611183,62.71,137.65,224.03,31.87,332.4,2663.5,1,62.4,0.55,3.51,2,0,0.436,1
27.99325642549453,85.06229791257087,39.09,125.92,142.0,19.45,345.9,4168.4,1,85.3,3.31,2.29,0,0,0.467,1
27.943543354490437,85.31771106050385,56.35,194.72,195.51,11.77,269.1,777.5,3,71.1,1.18,0.44,1,0,0.487,1
27.93498884019655,80.21619394439827,71.87,182.67,252.33,4.88,187.1,768.8,1,32.3,2.56,4.77,0,0,0.707,0
26.357040110491248,86.02165064375427,56.5,127.78,223.77,48.66,249.2,848.7,1,43.7,0.28,7.42,1,1,0.627,1
28.865784379543573,83.28948546326404,32.22,111.83,169.47,44.27,113.1,4273.7,2,73.1,3.57,6.01,0,0,0.684,0
29.429834780679727,84.49685011557196,42.63,116.26,195.54,71.85,44.4,4993.9,1,83.4,0.16,6.22,1,0,0.907,0
28.794046775741933,86.68323987729468,39.79,103.25,156.71,19.6,191.7,2011.6,0,83.7,3.57,1.34,0,1,0.749,0
27.228343897411378,84.40414756193499,51.5,138.22,236.51,26.78,269.0,1081.1,2,51.6,3.1,24.36,1,0,0.951,1
30.20643282721715,81.33961251984398,50.86,158.15,214.38,41.02,265.3,3705.7,1,72.8,0.67,11.64,1,1,0.248,1
29.558494575367874,84.87620037546837,61.28,128.47,161.45,39.45,156.1,840.8,0,74.0,0.45,3.61,2,1,0.949,0
26.389851756581255,85.12956836992579,35.05,90.7,183.66,25.83,110.5,2002.4,1,48.3,1.29,4.4,2,0,0.314,0
27.77053433005824,80.24186085838153,44.72,147.12,170.78,65.65,337.8,3855.9,1,52.7,0.53,8.6,0,0,0.602,1
28.807916726280148,82.20378465314298,64.83,207.51,305.07,26.77,338.3,2774.9,1,65.1,3.05,0.32,0,0,0.777,1
27.213549474332066,81.56886133009132,46.92,162.77,214.63,13.21,331.1,4168.2,1,90.5,0.38,1.01,0,0,0.487,0
30.213810113444122,87.22310723666634,50.05,105.77,185.62,40.86,185.3,4828.4,1,80.1,0.98,8.73,0,0,0.597,0
26.742073709922536,81.59676475484054,41.52,133.12,164.93,7.19,135.9,2970.1,1,48.8,0.5,1.97,0,0,0.663,0
30.25324734745251,83.69521135976454,47.15,100.28,130.1,38.72,268.4,4872.8,1,81.5,0.3,4.55,1,0,0.64,1
26.854883950220845,87.48836806327081,54.14,169.28,211.78,39.69,206.0,2188.4,3,61.9,1.05,6.79,2,0,0.848,0
28.907458467033955,83.92701123912708,50.94,142.12,163.19,13.14,204.0,742.9,3,45.2,3.59,3.73,0,1,0.364,0
27.640381325005727,87.40473291050448,40.05,93.86,111.3,29.04,39.8,2173.9,3,38.9,0.29,0.48,0,1,0.728,1
26.587370102221836,83.51142771732967,36.64,117.3,204.61,23.1,148.5,1360.7,3,56.7,0.14,9.1,0,0,0.834,0
27.14597580523368,86.25432571711927,64.76,200.82,212.47,15.36,90.5,3649.5,1,60.9,4.39,6.11,0,0,0.905,1
26.63702955617424,87.67226875801838,62.17,155.23,233.33,24.25,288.2,1143.5,1,34.9,0.47,21.39,1,0,0.919,1
27.40992739801282,81.86654849938304,47.58,130.11,175.13,31.63,23.0,4257.9,1,73.3,0.81,3.07,0,0,0.831,1
30.145282124387766,87.50724370552331,36.59,104.93,185.18,42.23,197.5,3098.1,3,20.2,8.39,9.38,0,0,0.668,0
27.94329026028572,82.09565984211231,51.3,144.48,152.27,27.94,17.2,3021.1,3,83.0,0.55,2.29,0,0,0.719,0
27.24419328021265,81.6718591017043,38.57,100.33,185.99,15.26,246.4,3963.9,3,91.6,4.03,11.06,0,0,0.823,0
28.777587640567752,82.80538439980087,37.45,89.55,101.85,12.54,177.0,4886.5,1,16.9,1.13,2.93,2,1,0.222,0
28.82959415403395,86.42634331011296,48.37,149.44,221.07,34.47,256.6,1853.4,1,33.3,0.88,4.51,0,1,0.735,1
26.931013966791596,85.66367380103598,72.9,204.04,274.19,10.64,185.2,600.1,3,14.3,3.82,0.17,2,0,0.207,0
27.002125846196474,81.83012371546984,42.09,87.66,151.4,18.41,70.4,4985.2,1,44.9,0.17,4.55,0,0,0.832,0
28.48452034408157,85.73860937050408,62.13,135.03,210.27,30.1,59.5,718.4,3,78.2,2.11,2.49,1,1,0.459,1
26.869275379644545,80.4181265645758,59.72,129.21,198.24,19.66,353.5,4498.9,3,46.0,0.4,2.75,2,0,0.536,0
28.76328186165171,86.28036689076976,56.15,134.6,232.35,15.75,136.9,2978.1,0,56.3,0.14,34.03,1,0,0.716,1
28.902173793243133,83.33029260373598,60.82,178.76,259.23,10.33,340.2,727.3,1,51.5,4.72,10.48,1,0,0.935,0
27.8605639598631,81.40848176200853,55.7,130.25,151.97,43.14,195.1,3614.8,1,35.1,0.41,33.79,1,0,0.457,1
26.360850567750976,84.57031838817453,56.65,141.21,238.05,19.52,140.8,535.4,1,79.3,2.11,8.21,1,1,0.241,0
30.25324333188671,87.17043649175729,55.16,153.58,224.59,17.57,259.9,4913.4,3,65.6,0.32,4.11,3,0,0.836,1
28.730041003143672,81.47197561645409,50.65,156.89,181.22,6.61,46.6,4435.0,0,63.3,2.89,10.91,0,0,0.78,0
29.950179751172048,88.13178821192578,51.11,174.9,238.58,27.49,128.6,2947.3,3,69.1,0.13,6.46,0,1,0.543,0
29.753387013253704,84.49350350338314,62.27,182.7,260.78,78.42,65.7,2633.8,3,53.5,3.33,8.74,0,0,0.856,0
29.70160392096673,87.28386873759705,37.9,88.62,185.77,9.23,189.4,1248.7,0,90.7,1.45,4.01,2,1,0.554,1
28.903690141927775,85.04401793008296,79.03,259.04,310.6,36.63,134.9,3548.4,2,74.3,3.19,0.83,0,0,0.841,1
26.516559715902936,83.94032071566488,63.2,220.85,272.84,24.72,345.9,1295.9,2,76.8,5.37,8.24,0,0,0.531,0
30.148514067731156,85.40236770529606,48.19,124.44,128.64,28.92,160.6,3491.9,1,48.0,1.03,0.82,2,1,0.937,0
28.29230605223858,84.68102800086766,39.19,84.05,103.37,25.97,331.2,1789.7,1,60.9,0.33,0.64,2,1,0.769,1
27.84003202975562,83.74549370783296,48.96,168.41,244.05,54.12,168.1,3336.5,3,19.0,8.23,0.24,0,0,0.409,1
29.310628158422062,81.0241757811799,46.9,141.12,239.36,50.96,133.5,3071.3,0,45.5,3.36,17.92,2,0,0.951,1
27.009940070247005,86.37229250676802,56.04,126.24,142.76,27.89,18.7,1312.6,3,28.0,1.38,0.45,0,1,0.631,1
26.704146551143694,80.08644169017491,61.25,149.0,154.15,9.79,254.2,3044.2,0,70.5,3.69,0.92,1,0,0.697,1
28.081176332249253,80.13148599793671,64.81,168.49,219.83,38.09,56.9,3218.4,3,37.3,2.74,2.83,2,0,0.387,0
29.206433425494264,83.14476234227755,47.62,144.26,219.94,4.75,107.7,1270.0,2,64.0,0.03,1.43,0,1,0.256,1
28.281618679792555,83.07840317516103,42.46,134.44,202.42,23.26,297.1,2386.1,0,83.1,2.38,22.74,0,0,0.753,0
27.89926244518829,85.71265371894893,31.27,89.18,106.36,10.97,247.2,4676.9,2,36.1,5.66,11.9,0,0,0.889,0
28.50452428222085,82.445598693242,54.08,111.66,137.21,29.36,235.8,4470.6,3,50.7,1.31,6.63,0,1,0.443,0
28.099996215911474,86.60539272317698,53.65,135.32,148.2,35.26,54.8,1803.0,1,60.3,2.27,2.39,0,0,0.69,1
29.615952169363915,83.85697202781326,53.08,155.77,157.64,31.53,357.0,1971.4,0,40.6,3.78,2.82,0,0,0.487,0
26.64204076843516,87.19563083536482,48.56,111.49,145.99,17.16,71.8,2856.3,3,44.1,2.85,6.35,0,0,0.858,1
27.840646574062326,82.31121027012314,69.4,181.62,208.16,21.73,155.2,1104.8,1,57.2,3.99,18.87,0,1,0.865,0
28.16128857724379,86.17461214334291,58.68,164.21,201.79,25.67,94.2,4934.3,0,39.9,0.44,13.5,0,0,0.755,0
27.41947663291893,87.24892780862719,46.2,132.69,200.5,57.51,235.1,969.8,1,63.4,0.21,4.61,0,0,0.35,1
29.736523443046483,83.12915775323471,45.71,147.73,173.25,34.89,41.0,4624.3,1,34.9,0.91,1.71,0,0,0.675,1
27.99624286593092,85.54978186567422,57.39,151.14,220.4,30.23,21.0,1210.2,2,54.8,0.39,10.35,1,1,0.432,1
27.552246093401283,83.12247142674144,47.22,99.2,170.65,50.17,126.2,3419.5,3,81.8,2.62,18.04,0,0,0.459,1
29.92323694837662,88.04044405404167,60.59,123.07,190.09,11.16,350.5,4606.5,3,92.9,4.47,8.89,0,0,0.81,0
26.89048971644308,84.19674917202896,60.04,188.19,232.35,69.78,206.9,1588.0,1,32.8,1.88,3.19,1,0,0.896,1
29.905626867659805,80.97260252190824,35.37,114.72,120.36,67.6,187.9,4183.6,1,66.8,12.05,20.87,0,1,0.565,0
27.02297639844378,83.0164345125876,44.05,151.81,188.47,35.18,215.9,4123.3,1,84.2,0.76,6.8,0,1,0.464,0
27.00385158282751,82.94005527217499,52.49,138.41,206.62,14.42,54.1,515.2,1,30.1,2.44,7.03,1,0,0.833,1
29.497401183677184,81.39338903663639,47.55,125.83,193.7,10.8,269.3,2320.0,3,23.6,0.09,13.18,1,0,0.705,1
30.096023168441562,83.76722792205706,61.31,201.69,233.96,25.14,51.9,4510.3,1,47.0,0.57,1.13,0,0,0.675,1
27.985707944117692,83.786627592404,49.8,112.36,128.12,43.46,297.1,2740.0,0,63.9,0.83,14.96,2,0,0.969,1
26.84288230274244,84.68731083786942,50.39,145.58,195.76,22.67,108.1,3444.4,0,53.1,3.19,29.79,2,0,0.961,1
30.42067252592384,87.32764338449554,53.12,161.22,219.77,29.48,231.2,4222.6,1,18.3,0.85,3.45,0,0,0.677,0
29.2935114970815,87.53022624692304,56.55,125.12,181.91,17.37,195.9,513.9,3,85.0,3.62,33.19,1,0,0.454,0
27.288304187607984,81.37064297682396,40.6,135.25,177.14,27.6,64.2,2968.3,1,63.3,2.5,30.97,2,0,0.755,1
27.466155743390864,81.90667496349391,44.44,128.83,195.45,10.14,35.4,4180.1,3,52.0,1.09,2.43,0,0,0.693,0
27.282086266347033,84.55769510858474,47.05,150.08,216.86,42.07,21.3,1364.0,3,82.0,0.73,14.31,2,0,0.732,0
29.86409476341634,82.93000880979906,30.49,66.66,121.71,26.15,244.7,2620.9,1,52.6,2.53,7.9,0,0,0.395,0
29.21145062168073,80.53843176788277,34.74,86.88,135.99,25.05,251.7,3603.4,2,92.2,0.55,9.08,0,0,0.43,0
30.10920994320124,80.36896826517459,65.91,221.53,299.08,30.98,279.3,1272.0,1,45.0,1.2,17.67,1,0,0.247,1
27.032139140928113,87.5522952788882,47.49,126.63,158.8,50.94,169.4,4786.9,2,23.9,1.55,13.94,0,1,0.735,1
29.075479480737474,84.88684628087483,41.31,113.83,207.78,35.9,96.3,3501.1,1,48.6,1.88,2.9,0,0,0.935,1
29.33353069173019,83.73651506737146,66.46,210.89,246.01,21.57,20.5,2576.8,2,47.0,2.58,9.6,0,0,0.666,0
29.40010132383645,85.38341045503022,38.31,102.12,178.39,10.01,89.8,2849.4,3,86.0,0.02,12.71,2,0,0.557,0
27.235729422259833,87.14883471165744,24.29,59.07,78.11,32.87,187.0,4223.4,1,54.7,0.95,6.12,0,1,0.476,1
27.62819021257236,80.23342128627047,43.95,124.37,215.48,43.01,173.7,3243.1,0,21.2,9.86,23.8,1,0,0.846,0
27.80709587412959,87.26233395040056,47.35,95.23,135.06,24.47,251.7,4242.2,1,63.9,1.65,1.77,1,1,0.645,0
29.123862222263494,81.03796862563502,60.13,185.74,229.39,12.59,240.7,4965.7,1,80.6,2.25,35.84,3,0,0.366,0
29.54751939118585,80.2293759503919,53.37,178.19,272.43,50.62,186.4,1065.7,3,31.7,1.12,9.51,0,1,0.904,0
30.432277451895487,80.87636288558147,37.61,123.66,211.16,27.33,56.4,2052.5,1,88.2,0.26,45.28,0,1,0.333,0
26.621312154592975,86.65398491080049,57.22,178.55,178.99,7.59,255.4,4663.2,2,45.9,2.17,4.36,0,0,0.766,0
27.123669207774395,82.18042027044159,62.62,195.6,257.99,48.95,107.7,3172.8,3,74.0,0.88,15.19,3,0,0.268,1
27.236690276849576,88.04177887059052,63.62,161.13,212.07,36.28,232.0,2657.6,1,23.1,2.49,30.02,3,0,0.948,1
28.822276450319706,81.83547384980437,46.13,141.08,223.7,25.97,30.0,1792.7,1,75.5,0.65,1.72,0,0,0.331,0
27.346777472015525,87.36246041053884,37.39,128.91,161.94,42.9,33.0,905.1,0,77.9,3.21,9.13,0,0,0.669,1
28.52828332788985,82.86518396924183,62.76,199.37,239.45,18.15,87.5,2591.3,1,68.4,6.73,2.15,0,1,0.763,1
27.139057070073697,81.554888640083,59.87,138.29,167.45,34.3,298.1,1782.4,1,75.5,4.17,17.16,1,0,0.475,0
28.576944628789533,84.03105415021275,71.5,154.2,251.38,30.73,135.6,3211.8,3,28.9,5.77,13.66,0,1,0.275,0
28.089828445563498,86.52535585014394,51.49,165.88,211.03,21.47,219.9,4696.5,0,29.1,0.91,9.11,0,0,0.532,0
27.090010434736826,84.76565598126577,60.74,129.89,208.5,18.62,25.6,2578.0,0,59.5,1.59,5.36,0,0,0.524,0
29.533398592171554,81.56446446318405,66.56,182.15,201.48,34.35,215.7,1705.9,0,58.0,1.81,18.36,2,0,0.975,0
30.275210262659854,80.44746077708929,66.0,162.92,235.89,35.11,217.1,1350.5,1,73.3,1.32,1.49,0,0,0.612,1
29.596883581764132,83.4028267895565,58.36,145.75,212.5,31.3,181.5,4872.4,0,75.2,0.11,0.08,0,0,0.603,1
26.70896336199905,86.20463564273857,71.93,162.17,201.16,40.91,121.9,3575.7,1,29.8,0.81,8.28,0,0,0.861,1
28.319151386169956,82.2778805597004,44.56,115.5,204.96,25.58,211.5,3808.1,2,84.4,1.77,19.55,0,0,0.741,0
30.208036188394612,86.04244749164877,45.52,154.85,155.36,73.93,31.7,2249.0,2,75.8,2.03,1.37,0,0,0.733,0
28.994469500391503,81.76204474267983,55.85,135.54,214.16,27.0,177.8,3148.8,2,51.1,1.31,6.94,0,0,0.473,0
26.963455950024752,85.19016631179652,51.48,134.23,150.51,69.11,123.3,4123.6,2,82.0,0.48,23.99,1,0,0.28,0
30.06150545294082,86.39978322359471,41.82,100.28,142.48,33.44,240.1,2024.9,0,85.5,0.2,0.38,3,0,0.729,1
30.030491792639953,84.15641571754372,54.92,185.95,245.88,22.87,283.8,2231.1,1,14.3,0.35,9.26,1,1,0.681,1
26.931496731406888,83.76131058866001,58.56,172.36,202.58,42.41,280.1,2954.3,3,48.1,2.21,13.46,0,0,0.347,0
29.575069594239636,82.9966479954281,47.69,110.36,150.64,36.62,98.6,3979.2,3,44.4,9.18,4.68,0,0,0.666,0
30.197327078868934,84.19612085678945,26.87,77.2,138.35,23.85,191.1,2630.6,1,40.4,0.21,11.47,3,0,0.295,0
28.858236884212264,86.21809605996052,60.05,191.01,237.7,56.86,55.5,4567.9,0,22.8,0.8,0.77,1,0,0.247,0
26.722857484316435,80.795740231899,54.41,113.95,150.42,43.03,107.1,2553.6,0,69.7,0.89,1.78,1,0,0.838,0
29.01468799600182,83.77371354183376,55.04,153.16,228.05,14.02,153.9,2122.4,3,49.1,0.8,14.64,0,0,0.882,1
30.419131884448735,87.20251734174379,49.87,120.44,172.38,11.29,126.1,3150.1,2,43.6,1.39,16.69,0,0,0.313,1
28.700331165787965,88.07580327040738,61.93,131.98,196.51,10.67,58.5,4228.3,1,41.1,9.79,16.25,3,0,0.463,1
28.247348223934477,80.9443083611961,62.04,178.52,259.71,22.84,40.9,1627.4,3,51.8,1.59,0.02,0,0,0.696,0
30.379911901214143,86.35866049658736,52.38,160.34,168.53,40.81,117.8,3969.6,2,67.7,0.47,0.93,1,0,0.682,0
29.607070085739924,86.96358214843127,62.6,166.72,189.77,74.73,170.1,4015.6,1,57.8,0.98,21.09,0,0,0.398,1
27.58817643067367,81.15023142989266,45.92,122.92,128.32,74.63,215.5,2841.3,3,43.8,0.56,13.54,0,0,0.432,0
27.481525242849184,81.33890374349274,53.32,144.08,225.04,19.62,165.0,1927.9,1,52.5,1.33,3.9,0,0,0.749,1
28.74028974234782,85.21654411731372,50.43,158.7,255.71,30.16,247.1,3766.3,1,65.3,1.04,1.52,0,0,0.668,0
29.496613014511087,85.52130394461854,49.66,117.25,149.97,99.61,42.5,1782.2,1,24.3,1.91,16.44,0,0,0.63,1
26.523321633212255,84.43913874751964,57.1,153.9,173.78,14.95,29.4,543.7,3,49.0,0.06,13.0,1,0,0.312,1
28.455605268500353,86.72613881354958,46.11,112.94,196.47,21.44,332.8,519.0,3,42.6,5.39,29.19,3,0,0.742,1
29.46088587584644,83.9318837036307,55.26,182.98,261.01,15.44,338.5,4080.5,3,65.2,0.43,3.89,0,1,0.855,0
29.0085246369615,86.493245986297,45.96,101.44,129.7,27.58,284.9,1890.5,3,61.8,4.97,8.86,0,1,0.817,1
30.041166021371446,81.17202971986693,73.21,170.38,192.18,16.58,253.8,3708.0,2,66.8,0.45,1.04,0,0,0.637,0
30.044862776003477,84.88867939901726,56.61,118.26,176.34,37.53,65.8,1941.8,3,64.3,0.13,2.07,1,0,0.768,1
28.058585810802494,83.6629532619608,43.85,107.23,187.7,20.79,311.2,3839.1,2,71.1,0.55,28.66,1,1,0.809,1
27.750700687976735,81.37473610998057,51.18,115.2,179.25,41.85,214.1,1899.0,2,81.0,1.35,14.63,0,0,0.219,0
27.429218008068823,84.53643830109225,71.4,180.39,186.11,24.83,109.3,3535.0,1,61.3,0.98,10.28,0,0,0.458,0
29.62198316602325,81.62044786432452,55.03,142.7,166.05,8.3,219.9,3619.2,2,36.6,2.5,11.51,1,0,0.74,1
29.37171883543189,84.01283624901596,54.08,115.68,204.31,36.11,286.2,1551.2,2,67.6,9.39,10.09,1,0,0.336,0
28.131365601369584,85.34254873317205,52.36,158.19,212.3,24.76,55.4,4734.6,1,71.3,2.34,4.26,0,1,0.478,1
26.89491838510506,80.87185637321902,49.22,137.6,162.58,49.55,103.1,4779.3,1,75.3,1.45,32.24,1,0,0.584,0
27.69522866030052,86.88781894681732,60.9,211.11,253.12,14.49,355.0,2656.8,2,89.3,0.16,7.97,0,0,0.838,0
29.557332819811297,80.5139205963193,49.54,166.82,198.08,27.46,339.1,1294.9,2,83.5,3.28,11.48,3,0,0.619,0
28.038177731840527,80.38232308557563,56.95,194.11,243.84,11.21,352.0,4396.2,3,62.7,2.84,1.53,0,0,0.704,0
27.15203885953839,87.7113036606325,63.64,204.84,282.16,38.98,129.7,1432.0,3,57.1,1.59,0.87,0,0,0.945,0
29.518607200573065,84.14268836116055,59.39,176.22,229.48,38.23,17.6,1512.6,2,56.0,0.74,0.13,0,0,0.454,1
29.771407360109077,82.22076607435032,50.15,137.37,214.34,17.8,297.0,1458.6,3,35.6,1.48,14.27,1,0,0.679,1
28.689333965490142,82.24668326568043,68.73,207.58,273.93,35.35,13.5,4442.7,0,67.0,1.31,2.61,0,1,0.29,1
28.236625716543802,86.31270554534706,42.69,115.6,120.17,28.97,146.2,4749.5,1,27.1,0.72,3.54,2,0,0.235,0
29.45707073741141,87.72417375802668,70.42,155.89,215.44,56.23,274.7,4280.2,1,87.4,4.08,16.84,2,0,0.521,0
28.271023018435084,81.5821843641175,57.94,171.84,253.91,97.88,246.4,4455.7,1,65.3,0.99,9.57,0,0,0.23,1
28.75621263786349,88.20088153439382,43.85,97.94,132.31,28.81,223.6,4209.1,3,77.0,5.98,18.87,1,0,0.31,1
