latitude,longitude,rainfall_mm_24h,rainfall_mm_72h,river_level_m,river_level_change,soil_moisture_pct,slope_deg,elevation_m,dist_to_river_km,population_density,drainage_capacity,season,district_risk_index,land_use,flood_occurred
28.085229321112983,82.02818411875188,1.62,3.79,1.35,-1.12,39.6,0.52,3071.4,1.38,198,0.899,3,0.584,2,0
27.943724119530746,80.14851995551287,10.53,21.47,2.6,-0.75,40.5,5.02,3797.5,1.33,25,0.57,0,0.35,1,0
26.48874381960475,86.97809255056113,65.15,209.33,9.61,-2.34,69.91,2.58,1980.9,2.32,30,0.35,2,0.542,1,1
27.475036096837997,87.8300519113651,4.82,14.83,7.02,0.22,61.28,17.55,3830.0,0.89,123,0.887,3,0.774,2,0
29.429818596434888,85.61260044827198,14.08,54.83,7.98,2.92,59.12,3.88,1529.2,5.69,273,0.59,0,0.83,3,0
28.716576842779464,83.37749113408644,102.42,327.39,1.72,0.3,44.76,9.2,2605.1,0.37,749,0.463,2,0.303,1,0
29.652286736699722,84.48579440153722,15.33,36.81,4.11,1.64,70.63,7.66,1348.4,3.96,171,0.577,1,0.73,2,0
28.572020981961135,86.83298879344007,49.08,171.17,3.23,-1.0,44.92,60.4,2903.2,2.0,1438,0.666,2,0.824,1,0
29.848743438448597,87.26732630675512,12.3,25.14,9.54,0.98,41.17,4.94,144.6,0.01,143,0.153,0,0.851,2,1
29.61087510836704,80.89286829548702,5.61,19.13,2.13,-1.14,29.6,8.0,2229.4,1.86,24,0.803,1,0.607,2,0
26.749966737583215,87.1260972684935,40.97,148.53,3.59,-1.59,58.91,12.95,2148.3,1.4,38,0.697,2,0.399,0,0
30.352726108865568,85.08507955344946,43.54,101.91,8.49,0.64,36.07,5.46,2646.8,2.16,108,0.427,2,0.82,0,0
26.40746453229545,80.32084425004342,7.62,19.43,8.03,2.1,34.89,29.68,3209.3,5.36,187,0.777,0,0.315,1,0
28.794035955511436,80.94139907603075,16.78,36.79,10.55,-1.31,70.64,15.52,2848.3,0.43,605,0.956,0,0.651,1,0
29.596297188198726,80.42878510227057,16.04,38.41,10.24,0.47,77.12,8.99,3402.7,3.56,1320,0.601,3,0.442,1,1
27.707765973388703,87.78211245656325,4.46,11.18,10.16,-2.96,77.65,6.81,1619.7,7.4,7192,0.321,3,0.419,1,1
28.801136148418347,83.53113528141482,69.56,178.05,9.17,-1.63,33.72,6.4,434.4,3.24,20,0.368,2,0.12,1,0
27.83170237647454,85.88525808207548,11.87,34.58,2.23,3.9,20.31,12.21,2539.0,3.68,45,0.535,0,0.527,2,0
26.59552139753076,80.07198431059605,92.37,359.32,6.76,-0.72,31.97,12.51,78.3,8.51,1198,0.536,2,0.459,2,1
26.381692228266257,86.51679932382463,22.5,48.3,1.83,-0.95,79.38,14.1,1708.9,0.76,152,0.646,2,0.515,2,0
26.735934323455872,83.98321415889234,2.52,6.76,6.24,0.94,22.51,12.06,1946.9,0.63,9,0.159,1,0.435,1,0
26.750479335892194,87.57889653987749,33.22,80.96,9.51,-1.61,39.73,8.4,2139.9,2.42,230,0.454,0,0.676,2,0
28.851648087314373,84.29966827129101,5.19,18.21,6.37,0.92,11.91,2.64,2368.3,1.21,42,0.615,0,0.334,2,0
28.503047446946304,86.48119961513143,8.99,34.77,4.47,0.93,26.1,3.58,2894.0,0.92,242,0.274,0,0.121,1,0
28.214399530709883,85.18374726774705,82.69,237.07,11.99,-0.51,72.71,5.59,3868.5,4.47,142,0.419,2,0.932,0,0
29.183878049969913,84.29674478270441,23.3,88.56,4.05,2.17,43.44,3.42,1310.9,9.08,71,0.293,1,0.972,2,1
26.41598716175104,87.7795524299562,63.11,234.44,2.61,-2.39,49.65,13.76,2132.8,1.51,58,0.859,2,0.777,0,0
27.4580322738045,84.09366446576692,79.95,217.05,6.36,-0.56,32.78,24.18,3995.6,3.95,181,0.654,2,0.543,2,1
29.534310198279275,87.32471845598472,33.24,73.27,5.71,1.98,85.58,3.95,1591.2,0.25,178,0.693,2,0.636,3,0
30.077906136720184,80.35178014218825,33.81,133.17,4.43,1.4,36.31,8.14,722.0,3.23,96,0.486,2,0.401,1,0
28.144180044574085,85.41136165686356,35.53,128.6,3.63,-0.7,71.82,4.15,1357.3,0.27,68,0.23,2,0.858,0,0
26.681084318567713,87.48166023970364,12.87,44.26,11.94,-1.02,88.3,0.8,3367.0,1.96,252,0.679,0,0.309,1,1
29.6217878308368,87.38079900800672,15.14,43.67,4.7,0.34,14.65,13.22,3904.0,0.01,15,0.52,0,0.978,1,0
29.976198776418208,84.00779171320507,30.19,73.1,6.87,-2.97,46.65,3.71,1423.7,5.52,114,0.489,2,0.574,1,1
28.04300710984425,83.90228722249111,12.9,34.48,1.49,0.02,50.55,6.3,3928.7,1.49,103,0.242,1,0.237,0,0
27.344756541073135,86.65801089813704,37.38,109.13,5.85,0.42,58.7,3.21,3051.2,2.81,89,0.538,1,0.303,3,0
26.527283839714077,82.78603435241982,44.85,146.03,6.28,-1.15,84.01,61.81,2834.7,0.25,15,0.688,1,0.402,0,0
28.77043956976891,87.68930548504973,18.31,40.76,4.53,-0.02,40.02,4.22,3168.2,2.73,815,0.113,0,0.271,0,0
30.077464911306247,82.09932079367334,5.38,18.45,0.94,0.0,36.37,13.66,1912.9,0.15,78,0.343,0,0.539,3,0
29.126340904633334,80.66382150781074,89.54,309.35,6.58,-2.24,79.93,5.96,542.5,4.44,45,0.693,2,0.639,0,1
27.64771925136841,86.34377674612648,189.56,754.18,1.0,-0.1,87.91,109.54,1500.3,0.97,1864,0.541,2,0.491,1,1
28.982842129588864,83.35366961263625,43.89,156.14,3.04,-2.13,93.53,5.22,1426.9,0.87,204,0.271,2,0.248,2,0
29.758480470536902,82.95509511221128,15.87,63.15,11.3,-0.99,16.49,14.11,424.4,3.69,331,0.651,0,0.615,0,1
28.297903243332776,82.67116976177017,72.01,153.21,4.46,-0.78,45.43,16.33,3347.9,6.73,45,0.595,2,0.741,1,0
29.707968808991136,88.04174111297691,98.46,379.79,5.33,2.27,42.39,1.16,3095.5,0.12,662,0.147,1,0.503,1,1
27.953829674332052,84.7131629859752,7.09,25.5,6.54,1.29,48.22,21.38,2281.1,0.61,256,0.517,2,0.858,0,0
27.77587328224266,88.13515930608195,79.56,249.25,10.57,2.3,42.39,0.44,3506.1,1.63,176,0.599,2,0.104,1,1
28.73725336610207,82.85577998808087,159.24,430.95,3.48,-0.91,29.19,11.17,2849.3,3.24,301,0.111,2,0.969,2,1
28.252214312547373,83.42895151041091,28.34,64.88,11.47,-0.43,57.32,5.96,1113.0,0.61,403,0.558,2,0.358,0,1
30.35315887389044,81.78238365069889,16.19,34.6,9.07,0.39,36.23,2.09,1124.9,0.42,166,0.121,0,0.961,0,0
28.464196636465516,83.56245499935258,6.65,18.08,1.94,0.14,57.74,1.64,1776.0,0.55,1892,0.584,0,0.465,2,0
27.926205318555688,80.56290950726415,1.78,5.01,9.17,1.67,64.19,17.74,241.3,0.24,787,0.532,0,0.967,0,1
27.966227526826998,80.06254258829033,6.47,22.76,8.84,1.01,64.87,8.47,3270.5,5.25,42,0.458,3,0.293,3,0
28.593553797513778,83.74737731592589,4.45,11.17,7.67,1.38,92.98,16.92,3610.2,0.74,381,0.952,3,0.561,1,1
27.802139355833603,86.13287281795937,134.41,343.87,5.07,-0.43,67.43,57.7,1542.0,0.36,138,0.231,2,0.462,1,1
29.310917068056238,83.6170216505005,99.52,235.75,9.63,1.14,48.38,29.21,3044.6,2.95,139,0.374,1,0.948,2,1
27.90771800357673,84.27611796538773,6.91,26.96,10.39,-0.73,49.08,76.03,971.7,5.98,162,0.257,0,0.14,1,0
27.921991984753497,83.68665023759004,44.56,102.43,1.31,3.59,62.0,8.72,1665.3,2.3,9,0.716,2,0.881,2,0
28.876590322444898,84.34776725139908,1.29,3.92,4.78,-0.46,13.33,10.31,2102.6,6.91,145,0.352,0,0.88,1,0
26.59647217805364,86.37374376082562,49.22,133.76,6.68,0.22,68.02,3.9,1979.0,2.16,13,0.219,1,0.146,3,1
29.0339551642721,86.60323176450599,177.28,555.92,11.78,1.15,84.73,32.48,3583.8,0.2,923,0.375,2,0.92,1,1
28.417386090350618,86.88230664995065,37.89,76.48,6.17,3.61,60.44,4.28,1043.6,1.83,273,0.05,1,0.733,0,0
28.204407068575232,81.7878167414109,42.99,160.0,4.23,1.61,40.65,21.4,1642.6,0.94,1215,0.174,2,0.427,0,0
29.2959372619026,83.78622740800851,82.34,231.06,1.61,-1.28,32.42,6.03,966.2,0.06,261,0.576,2,0.325,1,0
29.45584870621993,86.82487938418568,123.08,310.38,7.5,1.6,63.49,26.64,121.4,2.51,1071,0.598,2,0.445,1,0
29.816669539991082,87.7277208588608,59.55,156.37,9.75,-2.39,51.88,0.15,2810.2,0.5,91,0.422,2,0.773,0,0
27.883692795351536,84.4795136829167,40.43,159.13,11.89,-0.78,55.93,1.52,3919.9,4.01,137,0.358,1,0.271,2,0
27.687854538238863,84.0724988208679,49.21,134.7,7.87,-1.16,25.48,6.52,1219.0,0.68,465,0.887,2,0.947,0,1
29.275802616127528,86.28409522145377,19.83,58.3,7.54,-0.63,47.1,32.64,294.1,7.04,456,0.289,2,0.895,2,0
28.732399922475828,88.13336679566548,118.89,443.2,7.01,1.16,65.24,17.76,3122.4,0.63,232,0.563,2,0.928,1,1
28.937386340042448,83.52636589117483,10.92,43.59,9.24,1.65,42.79,10.43,2582.0,1.34,83,0.581,3,0.658,1,0
28.624643919133923,81.40240667986626,12.13,47.87,6.32,1.88,43.24,7.37,77.8,0.39,22,0.425,3,0.25,1,0
29.515041395135803,86.85176028125099,130.93,297.1,3.68,-0.76,65.32,3.97,1097.6,1.21,81,0.354,2,0.626,1,1
27.12616764281783,85.84299247265247,4.59,14.3,4.6,-2.17,54.17,2.51,773.2,3.73,163,0.552,3,0.336,3,0
28.62541974423973,81.23935201135758,17.45,55.79,8.59,0.73,55.02,18.11,109.4,0.56,72,0.83,1,0.961,0,1
26.995217334668883,82.69233620333796,25.63,91.4,9.99,0.33,99.94,9.99,383.5,7.3,71,0.654,3,0.397,2,1
28.01673295109307,84.562898082929,11.71,34.78,7.61,-2.71,85.74,46.02,171.8,6.64,17,0.632,3,0.922,1,0
29.069374676005907,86.01432405774175,17.99,52.93,8.88,-0.54,46.08,8.47,2166.6,1.46,78,0.269,0,0.725,1,1
28.3685935940881,86.41480512988889,68.52,186.29,0.51,-1.55,81.69,14.87,3097.2,6.96,210,0.407,2,0.843,0,0
27.903325300355945,81.326120544525,101.84,352.52,11.57,-3.21,56.33,6.68,619.1,5.13,83,0.36,2,0.566,0,1
29.975377005803985,81.82300071042827,104.83,346.8,2.64,0.23,33.85,8.77,1122.5,7.22,347,0.635,2,0.495,1,0
29.51558542943966,86.11738963496315,5.75,22.84,3.53,-0.97,6.4,4.64,2637.4,0.25,566,0.716,0,0.115,2,0
28.50479221850154,81.00350305149938,267.72,849.63,3.48,-0.94,61.95,13.06,431.6,1.79,26,0.157,2,0.733,2,0
30.242217938269498,84.11451882556271,82.18,315.39,3.72,0.11,23.52,7.84,3932.9,1.12,118,0.472,2,0.229,3,0
28.086897686683475,84.50401411321137,5.91,23.25,2.63,-2.92,42.37,9.09,3857.8,0.88,615,0.508,1,0.306,0,0
29.578099003111234,82.82136407724389,2.76,5.73,0.75,-1.68,68.94,70.41,3552.0,1.01,519,0.152,3,0.183,1,1
27.035538583185815,86.54256579163518,46.71,96.95,11.4,0.35,27.59,1.76,358.9,0.93,542,0.441,2,0.926,0,0
27.518749156153447,80.50925094690298,4.44,17.58,5.25,0.82,30.43,5.63,782.7,12.11,739,0.368,1,0.246,3,0
27.733150883469214,86.38873052100003,23.2,74.23,2.21,2.02,80.43,16.23,2403.6,0.11,112,0.4,3,0.565,2,0
26.780865086088546,85.31864466952895,5.87,15.06,5.64,0.31,34.32,2.49,1301.3,2.69,36,0.287,0,0.571,0,1
28.40439974181188,84.18827271870848,9.47,27.31,6.97,0.86,44.93,0.91,1490.2,0.34,440,0.603,1,0.571,1,1
27.135266549918633,87.16173087556825,33.6,97.0,9.14,0.14,25.29,26.61,3595.2,0.36,165,0.403,1,0.368,1,0
28.9471621467436,81.70489274490771,15.06,33.26,6.38,1.31,97.01,2.54,2896.2,13.44,34,0.495,3,0.235,1,0
27.126378674249377,86.57870296801757,7.25,27.7,8.0,-1.73,60.36,6.45,3639.7,6.27,50,0.5,3,0.474,1,1
26.85337565509103,81.58704808542127,103.97,274.75,2.75,-1.06,30.17,7.97,386.7,6.15,6,0.761,2,0.293,1,0
30.32025558315559,88.1232025696869,47.49,147.13,10.42,-0.16,49.93,2.61,1863.3,4.43,127,0.373,1,0.961,1,0
29.045785253825535,80.32480352121273,48.4,180.99,10.36,-0.02,81.91,4.15,3437.0,1.38,77,0.347,2,0.775,1,1
30.186448750304802,84.56268528148686,21.72,82.08,1.43,-1.87,79.74,10.93,3449.9,2.09,288,0.682,2,0.904,0,0
28.35553994717225,81.42616091820412,43.76,103.89,4.77,-2.4,63.73,4.17,2039.6,1.3,25,0.594,2,0.813,0,0
26.483950098559834,83.38014096629267,22.04,51.53,10.08,-1.39,61.48,5.66,2580.0,1.36,325,0.736,1,0.954,1,0
28.70192179876892,81.26272973523146,10.15,23.1,3.71,-1.12,49.86,11.88,2983.8,0.75,255,0.458,0,0.529,1,0
28.636148436026403,81.63632065393037,18.12,44.72,1.62,0.49,73.19,3.36,2676.1,7.14,193,0.228,3,0.62,2,0
26.408399984340036,80.5545642825598,58.08,153.29,1.11,-3.12,87.14,3.59,1513.9,1.83,301,0.449,2,0.545,2,1
29.87809238204751,80.12317286916497,5.07,17.53,2.76,3.44,64.22,11.0,318.0,4.31,70,0.576,0,0.952,0,0
28.88887979052734,85.91530783056658,6.25,14.39,3.04,-1.33,34.7,23.88,2824.5,2.42,2300,0.265,3,0.424,1,0
29.400233794442197,83.75052911815207,30.47,74.18,9.08,-2.46,23.43,24.35,293.5,8.66,416,0.529,1,0.604,1,0
28.37207653524581,80.42925716390546,83.58,230.29,0.67,-2.05,54.52,13.67,3668.8,2.33,13,0.441,2,0.91,2,1
28.88244999542388,87.70403123517136,28.92,59.19,6.9,-0.23,9.22,6.38,3282.8,5.53,941,0.117,0,0.183,2,0
27.40262656223695,85.4780634145014,8.18,20.48,11.1,-1.44,89.66,16.22,2301.1,2.41,1115,0.402,3,0.892,2,1
30.339406847851453,82.20997611414874,5.1,14.95,11.32,-0.3,34.55,2.3,3300.5,1.87,231,0.645,0,0.452,0,0
27.989952030945428,83.63029458299897,1.14,3.55,7.42,-0.62,45.37,5.0,1854.9,4.85,43,0.324,3,0.97,1,1
27.01253914748428,84.04209859890057,12.58,41.12,5.08,0.13,29.27,35.78,837.8,1.39,273,0.737,2,0.34,1,0
26.576253215335974,84.69892219567915,13.93,38.8,4.25,-0.19,9.05,1.8,334.0,6.95,2039,0.192,0,0.167,2,1
28.955304925650022,87.04021761106324,5.99,18.72,6.59,0.59,38.34,7.27,1588.5,1.62,540,0.243,0,0.882,1,1
30.378857389823466,84.8615580023042,147.68,549.22,10.21,2.46,73.31,11.02,2187.1,0.44,22,0.595,2,0.562,0,1
30.019757437069753,88.02776703167231,1.51,5.23,3.24,-0.62,26.48,20.12,2626.1,0.16,648,0.522,0,0.656,0,1
29.225628726694296,85.97640641414324,6.71,21.13,2.58,-1.59,30.43,23.18,2763.8,4.75,163,0.54,0,0.431,1,0
30.408451508870726,88.10749554551919,119.85,425.85,2.6,1.36,84.0,3.23,1466.3,1.36,10,0.763,2,0.199,2,1
29.310595874372638,84.54275033884439,23.54,60.87,6.22,0.57,40.08,0.02,833.8,0.14,432,0.598,0,0.638,2,0
27.737929605945723,85.58261174165493,101.0,395.3,4.52,-0.19,88.85,29.2,426.9,3.17,839,0.803,2,0.672,0,1
28.811994345546708,86.06670807232241,128.89,435.57,11.21,0.26,23.89,9.12,3836.5,2.32,14,0.245,2,0.23,2,0
26.674043234190805,86.20390510249534,4.89,16.34,5.12,-0.84,73.73,5.88,2202.6,7.18,37,0.288,0,0.495,2,0
27.255898209912417,80.25693046354242,20.56,73.43,8.18,2.0,58.58,10.22,2266.5,2.12,65,0.863,1,0.469,2,0
28.05891496730682,81.09602339374639,24.53,49.26,10.18,1.4,17.15,46.52,61.0,1.26,262,0.057,0,0.651,0,1
27.174455823608486,81.91234338943488,4.53,10.35,9.98,0.37,74.26,4.19,794.8,6.83,16,0.281,3,0.939,2,1
30.2563541607955,82.26877963920667,9.88,31.1,2.61,-0.5,12.24,6.07,3325.1,6.75,409,0.141,0,0.588,1,0
30.428949859653063,87.4304131654318,108.2,347.93,8.84,-2.65,44.74,13.12,2681.3,4.72,303,0.286,2,0.667,0,1
27.86783727249883,85.94215804873605,153.26,581.49,7.72,1.16,54.64,2.02,2316.8,0.31,142,0.495,2,0.736,0,1
29.254838842916513,81.22474215458136,61.51,188.49,5.76,0.13,44.44,3.89,1786.4,1.02,170,0.818,2,0.603,1,0
28.018859995719286,83.52980903437924,19.83,50.29,10.04,1.46,23.92,24.09,3049.3,0.27,33,0.647,1,0.734,0,0
26.918987737983446,82.03773874198612,13.14,39.13,4.69,-2.14,29.74,2.72,3351.7,3.51,912,0.771,0,0.323,1,0
27.728400075578644,86.8155796740261,206.47,543.24,1.2,-0.25,28.77,43.71,2332.2,8.09,674,0.504,2,0.83,2,1
27.30382396473422,87.53162085715724,89.13,299.53,0.74,-0.36,59.99,13.26,2790.7,1.71,104,0.09,2,0.871,3,0
27.692120703670422,81.39581458407307,92.08,296.88,7.82,-2.82,64.4,9.85,208.2,3.93,21,0.434,2,0.513,3,0
27.22858892243064,83.45013587764286,8.98,21.36,5.82,-2.26,68.03,4.16,2960.0,0.5,449,0.733,0,0.469,0,1
26.807614988138813,87.8169515709165,32.92,90.27,9.32,0.39,59.75,11.94,2329.3,2.17,49,0.255,2,0.92,3,1
27.238456560385895,85.4086793318376,7.57,25.4,10.8,3.89,9.83,1.77,2523.1,3.46,40,0.583,0,0.844,2,1
30.060603830502355,87.1269127989165,60.5,235.24,7.74,1.93,32.35,20.13,2953.3,0.35,149,0.315,2,0.821,1,1
26.69640887068377,82.97070005156684,51.14,142.76,6.87,-2.74,76.11,56.75,257.2,3.66,142,0.394,2,0.664,2,1
27.67850223939646,81.76560636826439,9.65,33.24,2.6,0.28,73.84,1.1,861.8,1.91,82,0.301,0,0.404,2,0
28.513644567460805,85.68728626507627,13.86,39.41,6.99,-1.07,40.88,20.63,1420.2,3.72,84,0.541,3,0.988,1,1
27.80050189033126,81.17706264490724,41.36,114.2,6.34,0.97,94.95,10.29,2083.0,14.0,90,0.684,2,0.413,2,0
28.469189089577437,86.89732114504193,18.26,59.64,7.49,0.17,60.12,11.31,3332.6,1.11,29,0.592,0,0.417,1,0
26.52502224696085,86.20463896827361,13.15,51.56,6.13,-0.95,36.42,31.07,3708.1,0.47,821,0.411,0,0.348,3,1
29.00613549679395,82.54085472902327,70.87,187.36,7.08,1.24,73.78,30.8,559.9,2.35,178,0.223,2,0.209,1,1
28.657263086379846,84.11900790507156,57.41,165.78,9.18,0.09,50.33,6.96,166.0,1.84,108,0.632,2,0.834,2,1
29.138961690004237,86.56583592460056,4.55,9.6,10.75,0.37,25.09,4.45,284.9,1.63,1409,0.796,0,0.301,1,0
28.67275704489167,87.67097473390686,37.33,121.68,6.47,-0.01,47.13,16.37,505.7,1.5,1623,0.818,1,0.411,0,0
28.14240468794522,82.9256429180097,269.76,742.07,10.38,0.01,26.6,10.03,3726.4,9.43,314,0.455,2,0.368,0,1
27.78258032340574,86.49090337711121,61.25,137.17,7.39,0.14,63.06,9.45,688.1,6.5,72,0.884,1,0.779,0,0
27.27538427940908,81.64154544135076,40.91,132.54,4.58,1.98,46.41,35.81,1691.9,1.48,661,0.471,1,0.369,1,1
28.397277679907113,87.41552735339619,66.51,223.49,4.72,1.34,42.63,57.63,2501.5,2.62,1207,0.394,1,0.181,1,0
26.45381505474778,85.64613383305824,44.2,99.31,9.28,1.77,31.49,22.08,3616.2,7.08,131,0.451,2,0.527,0,0
27.692787395207237,81.30175628333122,5.43,17.36,6.05,-3.05,27.19,31.44,1608.2,0.39,648,0.527,0,0.488,1,1
29.126276403614572,86.08242690866966,25.77,95.03,9.45,0.65,40.75,12.19,949.3,10.34,22,0.094,1,0.812,1,1
26.792739862714075,85.9540016171376,10.13,31.23,7.08,-1.58,30.88,4.24,2644.8,5.72,196,0.485,0,0.479,1,0
26.604854093510067,86.10252819167584,21.43,76.99,1.0,0.28,68.32,0.7,2241.7,3.09,430,0.763,0,0.28,0,0
29.0209322816946,82.86633681008918,17.91,53.47,6.07,1.77,91.07,46.86,2686.0,1.5,24,0.249,3,0.308,0,1
27.977876356683637,86.08219343515422,1.43,3.52,6.19,-1.62,19.71,3.81,3021.2,7.8,51,0.554,0,0.378,3,0
29.634482649852462,86.7887599726043,18.22,42.08,8.66,0.35,42.7,8.74,3688.5,0.42,62,0.428,0,0.458,2,1
30.189976346282428,82.88467071039304,8.5,20.92,9.63,-0.83,47.88,18.81,2742.8,4.75,185,0.363,3,0.654,3,0
30.270865860303566,81.75139927896944,12.57,41.28,1.87,1.5,83.68,22.6,253.4,6.51,11,0.286,3,0.826,3,1
28.091930700966135,87.28800620071684,63.22,163.33,7.61,0.32,61.22,10.11,478.0,0.72,2669,0.882,2,0.144,0,0
27.430741619527634,85.11231177114165,5.97,18.46,8.54,-0.47,68.44,20.84,575.7,2.35,88,0.778,0,0.636,0,0
28.84231632884416,83.80693271753303,85.32,307.78,10.14,-0.37,32.34,2.11,86.6,4.74,282,0.577,2,0.424,2,0
28.922590996305768,87.22175462606931,38.41,84.41,6.22,0.43,88.15,11.17,1779.0,0.69,91,0.269,2,0.417,1,1
28.898614237911175,81.16549395565686,59.03,131.91,0.97,2.59,60.63,11.82,1510.3,23.08,2480,0.194,2,0.69,3,1
27.666292316247414,86.65859044552592,4.87,16.91,1.39,0.4,56.43,16.42,2291.6,4.42,36,0.273,0,0.991,2,1
26.608382119310942,84.05475764951774,9.58,19.74,5.43,0.75,12.64,5.0,2635.7,4.91,1329,0.649,1,0.854,0,1
27.208019839184956,80.40427506154134,101.69,245.46,8.82,1.45,43.77,2.12,3181.0,1.23,343,0.705,1,0.714,2,1
26.98011965489116,87.97798509948032,46.21,132.36,11.39,-0.26,59.18,61.48,92.2,1.17,588,0.198,2,0.817,1,1
26.854991417711574,86.39379748620382,23.06,90.73,4.81,-1.48,74.57,20.3,655.0,0.02,2938,0.746,1,0.252,2,0
30.14476161639345,81.80675667364783,155.23,473.14,7.86,0.17,62.16,1.11,2196.6,2.05,1698,0.287,2,0.914,3,1
26.40377534849327,87.5796531079503,74.56,170.37,8.76,1.37,70.42,4.89,938.0,3.33,1599,0.738,2,0.237,3,0
28.81461673086892,87.67451888413402,4.69,14.84,1.34,-0.11,54.88,6.73,159.7,0.33,643,0.642,3,0.919,2,1
30.23164256253456,86.57619138158594,4.73,13.01,6.5,-1.56,60.88,5.13,626.7,4.98,34,0.535,3,0.557,0,0
27.823217822725926,81.09354883707593,30.12,63.74,1.4,1.02,27.51,3.54,3979.8,0.52,62,0.618,2,0.543,0,0
28.508102165607095,81.57570319651936,30.03,90.33,5.89,2.66,52.32,38.05,829.6,2.83,55,0.531,0,0.239,1,0
29.199713020248154,86.19809018892529,1.22,3.99,10.58,0.09,49.79,13.78,159.7,2.48,43,0.141,3,0.604,0,0
27.64739574809878,87.49912038888014,3.92,15.37,9.69,-1.21,30.42,7.12,1740.5,0.33,157,0.659,0,0.493,1,0
28.30537314959972,81.80889269687427,6.93,23.9,8.39,1.58,26.13,3.39,1256.7,4.83,371,0.307,0,0.15,0,0
29.697121686364284,83.81052106222577,18.39,65.5,10.92,1.39,42.98,19.85,2815.7,1.08,3207,0.726,1,0.543,3,0
29.40295822764908,81.31848721369421,43.23,165.31,3.96,0.88,61.54,19.2,3249.7,7.12,155,0.349,2,0.908,1,1
29.661642587120646,83.95041786417035,14.18,37.53,5.73,0.37,44.04,69.33,996.4,1.72,156,0.431,0,0.116,1,1
30.39509467087339,85.29011470587275,31.35,98.14,3.76,0.28,82.01,5.46,1653.8,8.96,95,0.565,1,0.262,3,0
27.865342647238336,80.20909245631742,5.38,21.22,4.33,2.33,54.04,10.05,3166.7,8.64,693,0.583,0,0.324,1,0
29.41007417803667,85.29335612196665,44.97,139.67,8.08,1.1,38.56,8.31,156.0,1.35,2530,0.794,2,0.357,1,0
28.81841672511813,85.26748366114494,311.81,705.08,8.28,-0.08,45.97,24.02,2955.2,4.13,124,0.563,2,0.385,0,1
29.080079545606907,83.76313410854688,82.74,324.04,1.92,0.62,42.68,8.47,3303.1,1.84,1454,0.86,2,0.383,2,0
29.38048300981503,87.34926062430468,0.99,2.68,10.33,-0.24,50.06,8.31,928.5,1.89,4,0.361,1,0.403,3,0
29.42089839947989,81.1558312596658,32.21,80.66,3.41,-0.3,21.5,49.55,3198.5,4.04,1019,0.481,2,0.331,3,0
29.978555112108758,80.47583223538467,16.95,55.28,3.27,-0.34,32.68,28.41,2218.6,5.42,65,0.795,1,0.607,0,1
27.77921886846783,84.09555313567363,100.01,270.53,4.57,1.07,71.55,7.73,1160.6,1.91,32,0.418,1,0.848,2,1
29.026273560058833,84.39850009702862,45.87,129.47,4.91,-0.29,94.84,6.27,605.3,0.1,26,0.815,2,0.513,0,0
27.49619076954711,82.22965004358232,48.66,118.32,8.04,-0.05,33.09,5.63,2651.4,4.72,199,0.376,2,0.274,2,1
28.784731690979598,87.88853441528096,13.01,27.01,8.43,0.34,67.17,3.43,3048.0,9.22,264,0.545,2,0.181,0,0
29.426818074704904,82.1241009151828,10.03,21.53,8.34,1.18,76.42,5.3,1890.9,1.79,1427,0.865,0,0.517,1,0
29.590104453262725,82.25792777137386,16.81,42.92,6.65,1.9,65.54,5.85,1981.5,0.18,42,0.207,3,0.89,1,1
28.069510462255405,86.66186270160908,64.98,184.92,3.21,-0.93,29.77,4.99,1766.5,1.24,97,0.577,2,0.342,2,1
28.432752915125576,87.57255319227363,6.66,24.35,3.31,0.82,82.92,13.22,1717.7,1.47,234,0.586,3,0.194,1,0
27.715784389797708,84.42378595171758,56.79,137.91,11.41,0.9,32.43,39.57,375.9,1.48,41,0.525,2,0.717,1,0
27.040049020812486,80.21315661570588,111.18,367.87,2.48,0.27,38.72,32.41,2522.6,6.11,12,0.357,2,0.717,3,1
27.415121361289383,82.95230624865238,7.72,29.75,5.72,-2.57,34.86,2.8,3314.2,3.31,428,0.434,0,0.936,0,0
30.086761720089278,81.88154202441868,53.62,150.83,9.88,-0.03,54.22,9.2,2129.8,0.79,8131,0.1,2,0.689,1,0
27.613775123878195,84.2192199594461,89.83,355.54,6.51,0.3,82.84,15.16,2285.3,0.16,1007,0.782,2,0.233,2,1
30.343513267537002,85.61618208001568,5.74,18.79,11.51,1.95,89.15,6.89,3879.0,4.28,190,0.806,3,0.619,1,1
27.337060149383067,83.25360867207745,4.37,17.11,11.64,1.84,74.44,48.04,3712.1,0.97,99,0.283,3,0.401,1,0
29.311591458672282,84.4337223230512,13.73,35.55,10.17,0.98,20.81,31.78,387.2,3.25,380,0.446,2,0.764,0,1
28.700003503644528,86.2455425402588,8.7,28.78,5.18,3.62,100.0,9.81,3651.0,8.91,582,0.139,3,0.469,2,0
29.204167203051675,82.06237508999699,5.6,12.97,10.33,0.84,68.15,8.27,2013.8,0.48,25,0.05,3,0.371,2,0
28.987227581097642,81.6537665955618,18.24,69.81,8.46,-0.7,60.33,19.94,3274.0,0.71,78,0.228,3,0.83,3,0
29.244669192750116,86.61828537201373,20.92,55.97,10.69,1.44,65.28,1.59,2540.0,4.27,64,0.264,1,0.777,2,0
