latitude,longitude,hour_of_day,day_of_week,month,road_type,road_condition,visibility_m,traffic_volume,speed_limit_kmh,road_width_m,intersection_type,street_lighting,weather_condition,slope_pct,prev_accidents_1km,dist_to_hospital_km,accident_occurred
27.729995558458178,80.5083363052515,12,4,4,1,0,9276,64,80,9.6,3,3,2,4.63,0,47.1,1
27.55449649771583,83.2868511286229,2,0,12,3,2,3640,71,50,4.8,1,3,0,4.06,0,23.3,0
29.394508078138514,82.32316522073668,4,5,11,1,1,6523,242,30,9.5,2,0,2,4.75,0,5.13,1
28.41955438481686,84.92028526872691,4,0,3,1,2,4314,948,30,6.0,0,2,2,1.4,1,38.74,1
28.831576688353007,86.8347157911085,20,2,11,0,1,1231,122,50,8.6,3,3,0,2.24,2,7.73,0
29.745797315489998,82.8389300023299,7,1,1,2,1,6448,309,60,8.3,1,0,2,4.17,0,31.03,0
27.472425951012827,80.66589623847756,22,0,7,0,3,5397,235,60,5.5,3,1,2,6.8,3,6.44,1
27.94779866193361,86.3446774530019,1,5,5,3,2,7972,30,30,4.7,0,0,0,5.48,0,14.01,1
28.451292750378087,81.49298973604621,23,1,4,1,3,7721,161,60,6.5,3,1,2,2.62,1,0.85,1
29.11929992959126,85.24938578652531,8,5,11,3,1,9745,809,60,7.6,0,3,0,1.61,2,4.22,0
28.112292683923606,80.12594473019745,18,2,7,1,3,1748,65,80,8.8,0,3,0,8.06,1,3.92,0
27.015141600749597,82.9980979315921,6,2,1,2,1,3805,298,50,4.5,0,2,2,5.52,2,9.79,0
26.954295629140006,85.42673617424865,16,6,2,1,2,2639,1164,60,6.9,3,1,1,3.54,3,16.73,1
28.57062523707578,80.59270288511208,2,1,6,3,1,4882,416,50,5.7,2,0,0,4.32,3,6.19,1
27.175073031813124,86.65769580942414,11,6,2,2,1,1109,77,40,8.3,1,0,0,4.65,1,45.11,0
26.76244810569833,82.88442708746197,19,4,1,1,2,3948,26,60,4.5,3,2,2,5.98,0,40.9,1
26.380056473387366,85.470767395058,6,2,12,2,2,5654,449,30,9.3,2,2,2,3.84,1,5.4,1
26.361693560630375,87.80875684922293,17,5,12,0,0,9082,294,80,4.6,1,2,3,0.59,4,41.33,0
30.085377518485412,83.71686206612947,12,6,2,2,2,2332,86,50,9.4,2,3,0,11.53,1,14.51,1
28.05562714598379,81.5869740393997,14,6,9,3,3,7408,95,80,9.5,0,2,2,1.46,2,12.91,1
29.500121148389617,83.67676887094336,13,0,7,0,3,2175,1087,30,4.0,2,0,2,14.44,0,40.9,1
29.806124082191687,81.86807487468852,9,1,5,3,1,4352,16,60,4.4,2,0,0,1.12,1,20.03,0
27.86150397026558,84.54629415315705,14,5,1,1,1,4268,268,100,9.0,0,2,3,0.13,3,10.11,0
27.187416138418012,86.18654041576414,15,4,8,1,0,5388,219,80,10.0,3,1,0,6.57,1,15.16,0
29.619207230056134,87.51450205914651,16,5,3,2,3,6991,590,40,3.9,0,0,1,1.75,1,8.73,0
26.562949798935154,85.27582693988954,16,0,12,1,2,8883,232,40,7.9,0,0,0,0.24,0,4.28,0
30.127018341556536,82.62118721377877,13,0,7,2,2,7691,125,60,6.7,1,2,3,16.81,0,1.4,0
29.8269502593629,84.75887517508637,6,4,8,2,1,1211,35,30,6.9,1,2,2,8.93,1,22.23,1
26.653514866127445,86.75319158104371,6,6,1,0,1,8918,10,60,4.3,1,2,2,5.51,5,13.28,1
28.575777042302164,86.54700749429821,20,0,9,3,1,2240,142,80,4.8,0,1,0,3.59,0,4.85,1
26.366697071220962,83.77017615548483,21,5,12,1,2,9891,54,40,4.1,0,3,3,6.8,1,34.18,0
29.320495548534517,85.6201816403793,22,0,4,3,0,2983,37,60,9.2,2,2,0,22.05,2,13.12,0
26.907431342022456,83.23681252669341,13,2,6,2,3,2795,571,60,5.0,0,0,0,2.72,1,59.2,0
29.52613850684862,83.98835518822088,18,4,6,0,1,4190,286,80,9.9,0,1,0,7.78,0,20.34,0
30.033674218042385,83.33898799997313,21,3,7,2,2,4120,124,50,8.6,1,3,3,5.27,0,42.35,1
27.337454684755706,85.02603398626168,8,3,9,3,0,1095,294,40,4.3,0,2,0,4.29,1,5.02,0
27.662338201550337,81.45144604171459,0,0,2,3,2,3811,56,30,9.5,0,1,0,7.13,1,20.13,1
26.76385977727922,87.13848425091317,8,0,7,1,3,7069,115,40,5.5,2,1,0,19.27,0,5.07,1
27.740317326363524,83.14126802686852,6,3,6,2,1,4938,116,40,5.9,0,2,1,8.3,2,1.82,1
27.343572166993752,87.69446530368492,20,2,12,3,3,8425,54,80,4.7,1,3,0,13.5,2,8.25,0
26.491751154695457,82.53571562034116,17,1,2,2,1,3894,169,60,3.5,0,1,0,1.87,1,5.61,1
26.371192051301335,81.54665131194909,15,0,12,1,3,7393,488,80,6.8,0,2,0,0.83,0,8.28,0
28.0102691320196,85.8599898360267,23,0,11,1,1,6945,178,60,7.8,2,3,0,7.33,3,37.41,1
30.162361362019126,86.77862463202842,11,4,2,1,2,621,259,60,5.3,0,0,0,4.98,0,0.56,1
29.656461528253587,86.36121263297373,2,0,12,1,2,427,158,30,9.0,2,1,3,0.71,6,38.92,1
28.035960508969133,82.86103638447148,0,0,8,0,2,4234,78,60,9.9,0,1,2,2.74,0,10.68,1
28.03352941869231,80.93564335790815,13,6,3,2,2,7079,222,60,5.6,0,1,2,13.08,2,35.43,0
27.50038724697209,81.37915093367627,19,4,12,2,1,6815,214,50,9.7,2,3,0,11.43,3,0.81,1
27.813539160753294,81.51620172206134,18,2,4,3,2,94,59,40,7.3,0,1,0,11.07,2,1.4,1
28.154644784674172,80.3686596639236,3,5,9,2,2,8002,418,80,7.0,2,0,0,6.13,3,2.7,1
29.365799457846165,84.45604797569395,10,5,6,1,1,7334,328,80,5.6,1,0,2,1.82,1,21.19,1
30.30093854400308,85.8351506117942,13,2,4,2,2,572,48,50,7.6,0,2,0,6.08,1,19.96,0
26.462623062152378,82.01159958011168,8,4,6,1,3,6730,48,60,9.0,0,3,0,0.57,0,5.64,0
26.6042015879622,87.46571012717273,20,5,9,2,2,4174,127,40,8.3,0,3,0,5.42,3,5.49,1
28.4815664017357,81.26852595332117,14,3,4,2,1,1047,136,50,4.5,3,2,2,2.6,0,7.53,0
26.920264197410187,84.0039847209806,1,6,11,1,1,8088,70,60,3.6,2,3,2,4.53,2,3.11,0
26.352163934748027,85.48527745617803,3,4,6,2,2,9647,12,80,7.2,2,3,3,2.34,1,41.18,0
26.98919269206173,80.55194063933796,12,3,5,0,1,4722,503,50,5.3,2,0,0,2.49,2,29.76,0
30.00593030140829,83.09368349975435,4,1,10,3,1,4074,329,50,8.4,0,2,0,5.49,1,23.79,1
26.84718775750182,86.56882731958721,19,3,10,2,2,1163,98,40,6.9,2,2,2,9.67,2,31.32,0
30.433153843442657,87.1858590204441,14,6,11,1,3,2041,140,50,5.7,1,2,0,0.71,2,22.33,0
27.270098803928793,80.8407376478855,16,4,5,3,1,7611,51,80,8.6,0,1,3,11.59,2,3.01,0
29.66013861496429,86.25702546882239,4,0,5,3,2,3072,194,40,7.5,1,0,0,6.4,1,14.8,0
30.43504383301719,82.2876572822616,7,0,6,3,0,9858,570,40,6.9,3,3,0,0.17,0,16.02,1
28.84215004016185,85.78444815303587,0,0,4,2,1,8463,75,60,8.9,0,3,2,30.57,0,10.87,0
30.05364016849665,85.2537350503769,7,2,4,3,2,6660,116,50,7.8,2,1,0,5.23,0,1.6,0
26.35164239106512,81.88123055274008,11,1,6,3,3,250,144,60,8.9,2,3,0,5.88,1,1.96,1
27.40290696938787,80.71741550098484,15,0,11,1,3,1362,271,40,5.1,0,1,2,1.79,3,8.62,1
27.929952866255217,82.59178758753224,5,4,4,3,0,631,201,40,8.7,0,1,0,11.73,2,23.1,1
27.873942186685998,81.58019629649073,3,4,4,2,0,3349,304,80,5.7,0,3,0,3.37,1,18.22,0
26.365010766261843,87.25864637581091,22,2,3,3,1,8334,41,50,9.1,0,3,1,2.68,2,2.11,0
29.167194477350456,83.25551131446437,16,5,4,1,2,3696,139,40,4.3,1,1,0,6.32,0,11.55,0
26.96495963321405,86.6220582512895,1,5,1,3,2,810,126,60,6.1,0,2,1,5.48,2,51.6,0
29.743584343455495,83.70762716181771,14,1,6,0,2,9029,149,30,9.8,0,1,0,5.82,2,26.41,1
29.308615554765495,86.42431308166502,21,6,8,0,1,2980,17,40,6.4,3,2,0,4.56,1,1.89,1
28.1720567800975,84.40228232072887,23,3,4,3,2,1701,147,80,8.2,1,1,0,6.42,1,5.47,0
26.426722425546288,83.83783544589235,22,1,6,1,2,9602,189,50,4.0,1,3,0,6.0,2,13.91,0
30.005121232979132,87.17966900021867,0,3,12,2,0,9677,104,50,3.8,0,1,1,3.6,0,12.58,1
28.615912830357626,81.61165996378752,22,6,12,1,1,6935,120,60,6.4,2,1,0,6.15,2,8.33,0
28.04960206531311,82.13670814853862,23,6,10,1,0,7823,1156,80,4.3,1,2,0,4.36,0,14.48,1
28.202378668002112,85.9590949351079,16,2,7,2,2,2028,125,40,6.6,0,1,1,11.44,2,97.91,0
27.048139716447775,83.74911505950553,4,3,6,3,1,250,36,40,7.6,0,3,2,4.12,1,9.87,1
27.74288670904835,85.63205710224341,18,6,9,1,0,3241,562,30,9.0,3,1,0,2.19,1,13.73,0
29.228980495669663,85.38811296994298,8,2,7,2,2,1095,39,80,8.9,0,2,1,4.84,3,51.02,0
26.668199496375966,80.90247066359969,17,2,2,2,1,5334,159,40,4.8,0,0,2,10.4,4,4.28,1
28.19274676624862,84.38375696680563,4,5,3,1,3,974,62,40,7.4,2,1,2,10.06,1,25.92,1
26.463441374208802,81.48386580677243,18,1,9,0,3,4986,90,50,4.7,2,1,0,1.87,2,1.07,0
29.816728068332907,80.2032604585508,21,0,7,2,2,2732,11,60,9.8,0,2,0,10.68,2,6.06,0
30.10568841316185,84.78079991354282,11,1,8,0,1,1267,1094,40,4.5,2,1,0,6.05,2,0.2,1
27.35929185871108,83.6366041995397,2,1,4,1,1,2256,749,50,8.8,1,3,0,4.84,2,1.45,1
27.68167123195345,83.91170473957673,17,4,6,2,3,6809,46,100,8.8,1,0,0,0.27,1,27.02,1
28.927600497495007,80.61056943914492,21,4,5,1,3,5523,48,60,7.6,0,0,0,4.73,1,11.04,1
30.036838224467786,86.41310544114167,14,6,1,3,2,9505,263,60,7.5,0,2,1,2.26,3,11.07,1
28.302138073912392,86.96065460520585,18,5,6,0,1,87,100,80,9.3,0,2,0,6.15,2,1.46,0
27.925434459008216,81.26554979425894,2,4,10,1,2,8950,424,40,9.5,0,3,1,2.56,0,4.16,1
28.73271439097855,81.27949926021452,17,2,11,2,2,8813,29,50,5.0,0,2,0,1.53,2,1.02,0
27.380268540265977,84.25870106989876,12,0,7,1,0,8700,104,80,8.0,3,2,1,0.7,1,2.61,0
26.746198617157766,85.5111613277451,21,2,9,1,1,713,82,40,5.4,1,2,2,2.86,2,14.24,1
27.662245690928206,81.29431398326514,10,3,11,0,2,4420,55,30,7.7,1,3,2,10.88,1,1.99,0
29.99785478166358,81.79174390056488,5,5,1,1,2,8653,136,50,5.7,0,3,1,5.43,0,3.06,0
27.890429728911148,82.87276014899315,15,3,6,0,1,7524,591,80,5.9,3,1,1,2.06,2,7.13,0
29.36462124179391,82.9340379143127,1,5,6,1,0,3297,572,40,3.5,0,0,0,5.7,1,0.3,1
29.764775878166468,84.77487364713579,0,5,6,1,2,265,721,30,9.5,3,1,0,6.62,1,2.08,1
27.85244028128778,86.76956387656838,16,3,1,3,0,7654,259,40,5.2,2,3,0,3.34,2,4.43,0
28.436539412213342,85.78667114638652,2,1,1,0,0,6400,43,80,3.7,0,2,2,2.2,0,1.27,0
30.247095616296953,85.45529455470756,21,0,3,1,2,9047,70,100,7.5,3,0,0,10.9,0,13.09,1
29.680647735811046,83.22379083225374,5,5,9,1,2,6095,1671,100,4.2,0,1,2,2.01,0,13.87,1
28.482923775059017,88.13575359393965,8,4,7,2,1,3957,634,30,4.4,0,2,1,1.27,0,12.64,1
27.466023752814543,83.19139144748787,23,4,1,0,3,7700,124,60,6.8,1,2,2,9.93,2,46.69,1
29.79280889130695,85.81892882509506,0,0,10,2,2,9200,530,60,7.8,1,3,0,23.33,1,69.62,1
28.4682253533055,80.52782376781676,7,1,7,2,1,6315,152,80,7.2,2,2,0,0.96,2,4.39,0
29.388137040722373,87.99870437723413,17,0,8,2,2,5538,394,50,4.3,1,0,0,5.29,2,7.74,1
29.3440711787969,80.83104303714941,15,2,1,2,2,1098,127,40,5.3,2,1,0,0.55,1,2.06,0
30.064049042426884,86.839141406949,6,4,3,0,2,1214,93,30,6.8,1,3,0,4.28,0,6.45,0
30.022855037480575,85.13457596028583,4,0,9,3,1,6289,143,60,3.9,0,2,0,2.94,0,34.47,0
26.401282581823722,86.18228736516309,7,6,8,1,1,4948,37,40,9.2,3,1,0,17.24,2,2.53,1
27.293915309552414,86.45323153982504,3,2,6,2,3,9187,67,80,6.9,2,0,0,7.04,2,19.53,0
28.479745701296196,87.62133603352187,15,3,4,0,3,6836,76,40,7.6,0,2,0,2.2,1,11.77,1
29.629941082679792,82.67932453994219,4,1,5,2,1,9232,129,50,6.9,0,3,0,11.75,1,25.69,0
27.118758642412413,88.18857524402706,3,5,8,2,1,9288,117,40,8.9,1,2,2,1.68,1,23.16,0
27.228394842059362,84.0054415017617,4,2,9,3,1,6679,368,100,9.4,2,2,2,0.35,2,13.43,1
29.443864792700538,82.84154556900259,19,6,5,2,1,4748,25,40,9.1,2,2,0,6.07,1,5.68,0
28.08596317736166,84.62601183148318,19,3,6,1,2,3150,202,50,4.3,1,3,2,5.32,1,3.74,1
26.846083080833765,86.08789031329287,19,6,2,2,2,673,289,40,4.4,0,2,3,0.52,2,11.48,0
30.024190117578016,87.78091580360739,4,6,9,1,2,4314,442,40,9.7,0,3,0,2.48,2,45.04,1
29.094284300358503,81.796923746649,14,1,12,2,2,4964,582,30,9.8,1,1,0,1.08,1,13.57,0
29.81018345065285,83.83662248733896,18,5,6,3,2,9006,53,100,5.6,0,0,0,3.41,2,19.72,0
27.391428330111523,80.38711082983936,7,2,6,3,3,7227,497,60,5.1,3,2,2,9.16,3,10.82,1
27.42486069327242,85.43934637425465,8,1,2,1,2,6257,501,50,8.3,3,3,0,0.36,0,9.26,1
27.60014312487866,80.65809627645173,17,6,6,2,0,3061,172,50,5.2,0,3,2,7.16,3,0.53,1
28.398045356267257,82.2389467297799,18,1,9,2,2,5934,358,50,5.8,1,0,0,4.94,0,55.34,0
27.537411742099604,83.2393218191691,4,2,7,3,3,4715,171,40,7.2,3,2,2,10.2,1,17.49,1
26.521762264867455,84.15271988543813,0,2,6,0,2,3641,60,50,10.0,0,0,1,1.97,2,36.48,0
29.35905809061517,87.30005839362667,3,4,9,2,2,1761,82,30,4.8,2,1,0,20.82,1,19.45,1
28.229026925533038,85.93428510043871,2,6,3,2,2,8592,287,30,6.9,2,3,0,13.96,0,2.82,1
30.06614936209119,83.05746852885481,22,5,1,3,2,7763,42,60,5.7,2,0,2,8.15,1,1.17,1
29.084779157479453,80.89955139802058,23,5,5,3,2,2838,207,40,7.6,1,2,2,17.0,0,23.73,0
27.203757469722134,81.44302191040317,12,5,1,1,2,4990,109,80,4.0,1,2,2,3.44,2,20.69,0
27.927777226904798,81.73819697440635,16,6,10,1,0,5581,18,60,6.6,3,2,0,5.99,2,7.77,0
28.43976382079998,86.61059113716836,4,5,12,0,3,8605,167,30,9.8,0,3,0,5.15,2,5.49,0
27.676714876386352,83.94403513098804,10,2,11,0,2,8290,218,100,5.7,1,3,0,2.93,1,23.52,1
28.883966863449178,88.1111029555245,5,2,5,1,1,2693,553,50,9.6,2,0,0,3.25,0,21.42,0
28.853049600153465,84.0127817838789,23,0,8,2,2,246,13,50,7.7,2,3,0,4.28,0,6.1,0
27.592414561594254,84.50692916552772,14,0,11,3,2,298,242,40,4.3,1,2,0,0.32,2,6.4,1
27.2922176599019,83.43098642940033,8,0,8,3,0,5536,40,50,6.5,0,2,0,5.56,2,34.3,1
29.267083528632487,81.09253433980074,4,4,4,1,3,9263,146,60,4.7,1,3,0,8.64,1,38.11,0
26.697326452213897,86.6452503875655,0,5,6,1,2,6767,93,40,5.7,2,3,2,1.83,2,12.23,0
29.199998813314004,84.90835826331121,1,1,4,3,1,2887,139,80,6.1,2,2,2,11.28,0,6.71,0
29.468494314824504,87.39514905723874,15,5,7,2,2,3467,145,30,3.8,0,1,0,8.55,2,8.87,1
29.30027723799869,81.69801241335439,14,1,10,1,1,6460,46,50,9.5,1,0,0,0.92,4,11.1,1
27.094579285040098,86.47627977839561,13,3,8,2,1,9811,263,40,5.7,1,0,0,3.06,1,7.26,1
29.05479413451753,83.08171672117398,19,0,3,3,0,5579,363,50,5.0,1,1,1,2.82,2,0.87,0
27.405499279866945,80.27587282024804,2,6,1,0,1,6114,761,80,5.3,2,3,0,5.13,2,9.38,1
28.452576453695684,85.51744064307152,4,3,7,2,1,4755,132,30,5.8,2,0,0,3.85,3,20.56,1
26.627113983804875,83.79594825577283,0,4,3,2,2,7841,220,50,9.9,1,2,1,3.34,2,37.5,1
26.39459587834451,87.10184720519241,12,6,8,0,2,1698,53,80,8.6,3,1,2,0.23,2,13.18,0
30.132297434069912,86.22351004523517,2,1,1,0,3,1443,280,50,5.6,3,3,1,9.21,0,37.41,1
26.720133688344948,85.53172960847768,3,4,6,1,2,2997,221,60,3.6,1,1,1,1.11,3,0.58,1
27.579235957867656,86.10935592320536,15,3,9,2,2,8007,83,40,6.2,1,1,2,15.88,2,3.69,1
27.337991559761388,83.46202370735904,22,4,6,2,0,655,51,40,5.6,2,1,2,5.45,1,25.39,1
28.22540741531742,85.8585985893666,2,2,12,3,1,3163,31,40,4.1,0,2,2,5.46,1,39.59,0
28.129599658680853,84.60092541307061,23,0,3,1,2,8107,65,60,4.2,1,3,1,0.88,0,0.92,0
26.775321115286054,81.15120919250678,23,3,6,1,1,7222,486,30,6.3,3,1,0,4.92,1,23.24,1
28.047362494818657,85.95402775259983,20,0,9,3,3,9830,364,60,6.0,2,2,1,1.24,1,13.56,1
28.765474833195874,80.53637702319054,16,4,9,1,3,9244,349,80,3.6,3,1,3,1.94,1,15.66,1
27.418255220001342,82.59323638196508,21,6,5,3,2,2534,33,50,6.6,1,2,2,5.51,2,23.7,1
29.190230465707074,82.76180240813169,8,6,8,1,3,245,291,60,8.5,0,0,0,1.45,4,3.35,0
29.462413365538865,80.77005713491182,8,1,7,2,1,9865,145,50,7.8,2,2,1,12.38,2,14.87,1
29.697320288574204,86.88960413534306,8,1,4,3,2,2573,107,40,7.8,1,0,0,1.84,1,0.91,1
30.079569414582465,84.67739010266789,18,5,2,1,3,2901,194,30,6.6,0,3,2,2.88,6,8.57,0
27.89571585485874,83.49849368999745,11,1,1,3,0,7639,513,30,9.4,0,2,0,7.0,1,1.66,0
29.618498686370412,82.64973526775238,20,0,10,0,2,9204,1417,30,8.8,3,0,0,0.64,0,27.14,1
30.415591457794278,84.87861607582683,21,0,9,1,0,5841,28,30,4.0,2,2,2,15.78,1,10.25,1
30.2371361440745,80.55914825956161,0,3,1,3,0,9362,110,30,6.9,0,3,1,6.85,0,59.02,0
30.339875906480387,87.42710054525733,9,6,9,1,2,9590,122,60,9.3,1,3,0,9.11,1,2.21,0
27.33113727541038,81.88662413103971,14,1,2,2,2,8952,57,40,3.9,2,0,1,6.55,0,4.93,0
27.62166824944015,80.45151456049872,7,2,12,0,1,9145,473,80,3.6,1,3,2,4.35,1,25.88,0
30.410341747509545,80.83670404598095,18,4,7,1,3,3751,1137,40,3.8,0,2,0,0.38,0,3.09,1
28.02252899672068,83.42801568115966,16,5,8,3,2,4241,145,100,4.4,2,1,2,14.41,2,10.57,0
27.059274841975824,81.6738465000361,3,4,9,1,3,7527,23,50,9.1,0,1,0,2.7,0,8.0,1
27.32063460417082,82.14898651164968,12,6,7,2,1,6100,316,80,9.3,0,1,0,3.15,0,14.55,0
27.256152890423515,86.13240910278327,10,1,12,3,1,5687,87,80,4.8,0,3,0,7.82,1,1.82,0
26.650540011521695,81.22852137981606,0,4,4,2,3,7331,67,80,6.2,3,3,2,15.48,1,39.92,1
29.243176743107945,82.10420106318576,18,4,6,1,2,1633,288,30,8.6,0,2,0,13.39,4,20.14,1
28.043691816654295,80.21928526175861,1,2,4,0,0,6232,440,60,7.5,1,3,2,17.64,3,29.87,1
27.408875216671348,81.99069663237962,7,5,6,3,2,2521,28,50,3.9,0,0,2,3.94,0,4.57,1
27.598109845752305,85.53154800493158,13,1,2,2,0,7014,341,40,7.8,0,0,1,11.98,0,11.06,0
26.889237019996838,83.73404560556678,3,5,5,1,2,8604,110,80,5.7,0,2,0,8.73,1,31.22,0
28.25313489119883,82.84362800708949,16,3,6,2,2,3452,524,30,9.8,2,2,2,0.51,3,6.58,0
26.56978208201552,87.75692228255814,21,5,10,0,2,7318,202,50,9.5,2,3,2,17.55,1,0.24,0
29.20745327173654,87.09745647582471,2,3,11,2,1,8486,140,40,4.6,1,0,0,4.99,4,9.65,1
28.29613231030968,84.35037315978587,11,1,10,0,2,4891,54,50,6.1,1,1,1,0.07,2,15.59,0
28.00224180966392,80.59131820207216,12,3,6,1,3,605,95,80,9.4,0,1,3,21.63,2,12.08,0
29.28223409137769,82.53154067913947,21,3,3,1,1,3403,400,40,4.1,0,1,1,4.73,3,4.77,0
29.703899496714183,86.67372605704956,3,5,3,2,2,8543,95,30,4.4,3,0,2,18.21,1,5.18,1
26.982833993904126,86.42158450022283,17,0,1,1,2,4184,229,30,4.9,1,1,2,4.96,2,9.09,1
27.854945491590748,86.20677225829209,4,3,8,0,2,1832,130,60,4.9,0,0,0,19.96,1,28.45,1
28.866905150250165,80.41560525456296,21,0,1,3,0,3537,80,50,5.8,0,0,2,7.0,1,12.97,1
29.787068186353665,83.7935593307485,4,4,4,3,1,8364,122,30,8.6,1,3,0,1.76,3,6.33,0
26.631552766881047,87.21946321525547,0,4,10,2,3,1617,34,50,8.1,0,1,0,2.29,1,17.81,0
28.620356321894647,82.26226074564596,3,6,7,1,2,7580,50,60,6.0,1,3,2,4.84,3,43.36,1
27.73985581361172,84.13893987330724,10,1,8,2,1,5939,209,80,9.9,2,1,2,13.04,2,15.54,0
27.996764236516103,87.19627648231324,23,5,8,2,3,3332,82,50,6.4,0,1,2,8.81,4,3.3,1
26.551291330876605,85.48363038033743,23,4,12,2,2,7144,112,50,9.4,2,0,0,0.84,0,3.14,1
29.529083212205368,87.81514362629669,3,4,3,0,0,2137,92,30,9.5,2,3,2,0.95,1,60.41,0
27.594079489562702,81.70856986406336,8,5,12,1,3,6326,38,40,8.6,0,3,0,4.57,4,8.73,0
29.014405349709936,84.87218356425112,21,5,3,0,3,649,88,50,6.8,3,3,1,5.43,0,12.71,1
27.719646058722063,81.43426049310517,13,6,3,0,1,2710,132,40,5.3,2,0,0,21.57,1,15.73,0
27.20818163738677,81.52849010054635,14,6,7,3,3,926,333,50,9.6,0,1,0,4.05,1,1.98,0
30.391378062359742,87.71186613253516,13,0,8,2,3,9393,295,80,7.9,1,3,2,7.48,2,9.95,0
27.404979628493155,85.45536005867778,15,6,3,0,1,2901,58,30,4.3,0,2,0,8.04,0,40.71,1
27.938881110770726,82.72611057202427,21,4,2,0,3,488,46,30,9.1,0,3,3,9.75,1,16.36,1
29.881968040403024,87.09827052798386,4,3,9,1,1,5335,218,50,5.1,3,3,2,10.09,3,12.53,0
29.747396867445612,81.34252192367053,4,1,6,3,2,8983,40,100,7.1,1,0,0,0.68,2,4.7,1
26.569364107660533,82.4122061116657,23,4,9,0,1,449,103,30,9.5,2,0,1,2.59,0,21.23,1
26.60570971192316,83.2592649393128,9,4,9,2,3,593,80,30,9.8,0,0,0,3.6,2,9.01,0
27.828522431065778,81.62283942232838,23,2,6,3,3,5900,56,50,5.7,1,2,2,10.73,2,16.48,1
27.472956779110895,83.58199960780057,1,4,2,2,2,7431,23,40,5.7,2,0,0,2.11,0,11.06,1
30.13341315229722,81.72276021055077,5,3,10,1,1,817,1037,30,7.9,0,0,0,29.8,2,21.82,0
26.787642776275646,80.90772380623312,23,1,10,1,1,3771,143,80,5.3,2,3,0,4.16,1,11.06,1
27.450114588504228,83.49828407586217,14,2,12,0,2,2940,94,40,5.1,2,1,0,3.18,2,14.45,1
28.51159507698585,82.87866078936617,0,4,6,1,3,7876,413,80,5.8,0,2,2,2.34,2,1.73,0
29.02204219281014,82.71301199688887,18,0,9,3,0,2409,69,100,4.3,0,0,1,1.89,3,2.62,0
29.4424305723977,87.87635438291764,0,1,2,3,2,3210,152,30,5.8,2,2,1,9.57,1,4.15,1
29.67981294331179,81.99131749021736,13,0,11,0,3,9029,61,50,6.2,1,1,0,17.22,1,0.17,1
28.134491188990854,86.19149329663625,12,6,2,0,3,1819,294,30,9.0,0,0,0,15.72,3,13.6,0
27.06839519506959,85.8632657087818,21,6,9,0,3,5768,198,80,5.5,1,1,2,2.08,3,17.09,1
27.178122030551883,87.07996201821503,10,0,1,3,3,4897,87,80,9.6,2,2,0,8.06,2,3.04,1
29.65004949219304,83.27297527409841,14,6,2,2,1,4455,281,80,4.3,0,1,0,3.64,0,9.24,1
28.816183255798055,83.58708723737003,14,4,7,0,2,1363,91,50,5.2,3,2,0,2.8,4,34.92,1
30.020744201579248,82.97815517718459,22,6,2,0,2,9163,45,80,5.7,0,2,0,8.77,0,33.24,0
28.98316408980123,86.21986249835814,21,6,11,1,0,1929,294,40,7.1,1,2,0,5.98,0,15.97,0
28.088633453955563,84.36820190907733,3,2,8,1,1,1611,44,50,7.8,2,2,0,13.36,0,30.92,0
26.742251538742156,82.32202363482423,8,2,10,1,1,5973,190,80,6.3,0,2,0,12.37,1,4.22,0
28.756405505021743,86.61495662261963,21,2,5,0,1,1442,59,40,7.9,1,1,2,3.59,1,5.53,0
28.879719128109812,87.5803567668731,10,6,1,2,1,8209,656,80,7.7,0,1,0,6.2,3,3.27,1
27.872567935482248,84.9196210546526,3,3,5,1,3,5210,484,30,9.9,1,1,0,7.95,2,45.89,1
26.350353120235546,81.15225599668331,19,4,3,0,1,6316,785,30,9.9,1,3,0,1.91,2,32.81,1
28.988027845625556,83.79926648680386,1,6,12,1,1,96,147,40,6.2,2,2,0,0.84,0,6.21,1
27.227425126222514,87.96810091541325,2,2,6,2,2,1286,292,50,5.1,0,2,0,5.37,3,22.71,0
28.985631473571043,87.48015246427134,14,2,8,1,0,5485,124,60,7.5,1,2,0,3.12,1,3.35,0
28.13226509224453,87.39765569048919,5,1,10,0,2,9524,83,40,6.8,3,0,0,5.11,0,13.21,0
27.430869197579717,85.22898250872503,15,6,4,0,3,2312,120,40,4.5,2,2,0,0.6,3,5.38,0
29.16800672804586,80.49779743269347,9,0,8,0,3,8237,10,80,7.5,3,2,0,4.23,1,54.12,1
27.680751900582415,83.7791028177437,21,6,9,3,0,3213,75,50,3.6,2,0,0,4.75,0,0.05,1
27.318929966722624,87.37027677787826,14,1,9,0,2,913,257,40,8.8,2,1,0,8.88,1,40.51,1
30.398976776114328,81.93191485625114,13,6,1,0,1,8419,69,50,8.7,2,1,0,5.51,1,59.6,0
27.684683273382262,83.68838059140289,18,5,11,0,0,3882,360,100,9.6,3,3,0,2.88,0,10.14,0
28.842118257151537,87.31566943374726,8,0,11,1,2,3325,239,40,5.0,0,3,0,1.15,1,1.93,1
29.52906366421754,87.97632516715348,5,4,3,3,2,7530,93,50,4.0,1,2,2,12.74,1,10.13,1
27.15850302915071,85.13263384493185,4,3,4,3,3,3806,52,80,5.8,1,1,2,0.04,3,10.03,1
29.9072142770899,81.36656325260076,4,1,7,1,2,3467,487,40,8.9,0,2,0,18.73,3,12.77,1
